Gwynne,50,60,60
Soibelman,80,100,60
Lang,30,100,40
Boyd,40,100,100
Froot,80,60,60
Tofallis,60,90,10
Wescott,60,100,70
Comeau,50,70,50
Busetta,80,80,40
Beaulieu,80,100,80
Difabio,80,60,40
Rybalov,10,60,30
Seymour,20,90,10
Griego,60,80,100
Reyes,40,50,70
Moseley,60,40,70
Spring,50,60,40
Grein,70,70,10
Bittner,80,10,60
Kay,90,80,70
Magretta,100,80,80
Trojanowicz,100,90,100
Giannelli,50,80,50
Gabriels,90,10,20
Tasat,90,30,100
Klinkenborg,70,20,10
Biggs,20,20,50
Arvoy,90,40,30
Herschbach,70,30,100
Shubert,40,10,50
Sherwood,60,80,70
Slater,80,90,10
Rindfleisch,90,50,50
Imbier,40,10,10
Klancher,50,10,100
Narasimhan,80,50,50
Vecchio,60,100,100
Daumer,50,100,10
Gartenberg,60,50,30
Kangis,80,50,80
Looney,90,80,80
Greenhill,40,80,10
Scagliotta,20,70,40
Kimball-Iversen,20,50,40
Swenson,20,90,30
Gonzalez-Pose,100,50,80
Alexis,60,100,50
Breed,100,50,60
Grisorio,40,100,50
Medeiros,70,100,40
Sand,20,40,30
Sheffield,40,80,100
Parodi,10,30,10
rivers,50,100,70
Houston,100,60,80
Spero,100,60,100
Tolstoy,90,100,10
Cuesta,50,70,90
Kaska,70,10,70
Newberry,70,100,50
Braga,60,100,100
Longuemare,50,40,10
Band,10,30,40
Schwan,50,90,10
Reil,10,90,70
Sugrue,70,50,100
Hochberg,10,50,90
Budiansky,60,50,100
Schwacha,60,60,30
Flannigan,70,100,90
Kamel,40,60,90
Rowe,70,100,80
Bissex,100,60,30
Gruppe,30,40,100
Rosier,70,20,70
Lambert,40,10,60
Chagnon,80,30,20
Molea,30,20,40
Quelch,10,60,80
O'Rourke,50,10,100
Lamia,80,10,30
Panayotou,100,60,60
Omundsen,90,10,10
Ciregna,100,70,60
Kok,40,40,40
Esau,80,30,20
Trombly,100,30,20
Willner,30,80,90
Feltner,40,70,50
Dorestand,30,30,90
Trungpa,40,20,50
Sheingold,70,100,10
Palius,20,60,90
Tine,20,90,90
Galvin,30,70,60
Bussini,40,60,80
Aldrich,20,80,90
Hale,40,10,50
Clifton,90,80,30
Stewart-Oaten,80,40,10
Duganzich,60,30,30
Knapp,70,100,60
Chinman,70,60,50
Kent,40,40,70
Shaham,40,50,10
Sato,10,90,90
Mcelheny,80,50,50
Welch,100,70,70
Krayk,90,50,90
Wallis,70,30,10
Croteau,20,90,30
Southey,70,20,100
Rayport,50,90,80
Valiant,20,50,20
Thalman,70,80,30
Woodward,80,80,30
Chertok,60,30,100
Kohlberg,20,20,10
Read,80,100,50
Parish,60,30,30
Saintsbury,100,30,90
Nta,50,30,10
Loeb,10,20,10
Glenshaw,20,50,10
Westerman,60,30,50
Metiu,70,50,50
Watters,80,100,100
Isbill,80,80,70
Hart,60,80,20
Kochanski,100,50,20
Lafler,40,30,80
Genetti,60,20,20
Wigotsky,60,20,20
Braudel,10,60,60
Warland,10,90,20
Morielli,30,70,100
Sussman,40,10,80
Mcgill,40,90,70
Liberman,70,80,90
Wyss,70,90,30
Felt,90,30,30
Mattson,30,90,20
Thurner,10,60,10
Forcellati,10,80,90
Driks,100,50,50
Corrado,40,80,70
Brewin,10,20,50
Karpouzes,60,70,10
Horwitz,90,80,30
Grisham,90,20,30
Wiener,30,80,70
Pippenger,60,20,30
Bacon,40,60,90
Georgi,20,40,70
Romanelli,60,10,10
Romoli,10,80,30
Downs,80,50,20
Winsten,40,100,60
Tullius,30,90,60
Roof,60,20,10
l'Enclos,20,70,70
Kuenzli,100,90,50
Ybarra,30,60,20
Saunders,90,70,30
Costa,30,90,10
Seterdahl,100,80,40
Teutsch,70,30,100
Garnett,40,10,100
matthews,100,20,50
Konz,50,90,10
Bogosian,40,30,60
Latcham,70,20,50
Manganiello,60,20,40
Yuen,60,20,80
Dulawan,100,90,80
Brugnoli,60,10,60
Salgado,20,100,90
Yelon,20,10,90
Nilson,100,70,60
Pasta,60,20,100
Druesedau,10,50,10
Cavallon,80,70,70
Steinberg,100,100,60
Goins,80,50,70
Mumford,80,30,60
Nunes,40,90,20
Weldon,100,20,80
Tolve,10,90,100
Barringer,30,70,90
Castle,30,40,80
Cloes,40,50,70
Maguire,80,10,90
Mccaslin,90,80,70
Fenyo,80,50,50
Jaikumar,20,80,20
Randall,20,100,30
Carnesale,20,100,20
Siegrist,40,70,40
Burandt,90,50,30
Bommarito,40,70,30
Hoffman,90,100,80
Cole,30,100,10
Chagolla,100,90,80
Ambrosone,50,30,50
Kyrou,10,10,10
Colditz,80,70,20
Ridland,40,70,50
Brentari,30,80,50
Jacobson-Carroll,90,40,40
Milton,80,80,20
Cicero,80,100,80
Passeggieri,30,10,10
Beerbohm,60,30,80
Antoine,60,50,50
Dhebar,80,60,30
Serrell,100,90,100
Bachelard,90,80,10
Muhr,100,100,80
Paquette,70,80,100
Repetto,70,80,60
Carassuillo,20,50,90
Chicz,20,50,80
Tamburlaine,50,10,20
Houman,30,90,70
Behrer,100,60,90
Yerkes,80,10,10
Flinck,40,40,90
Hubel,60,30,50
Koseluk,70,70,40
barnes,30,70,90
Tolls,70,40,90
Simonds,40,100,10
Papele,100,40,20
Cervantes,100,70,50
Bai,10,70,40
Seibel,50,40,50
Scudder,30,60,100
Serfling,50,70,50
Demarinis,30,80,60
Beardsley,10,80,10
Aitchison,50,20,40
Juritz,60,90,90
Odeh,80,40,20
Seto,30,60,20
Melton,30,50,80
Escobedo,20,40,10
Bertoluzza,30,100,30
Locker,60,90,20
Reggio,80,100,70
Alon,50,80,70
Fairfax,20,90,40
Henry,90,40,100
Christiani,10,100,60
Bassan,30,70,70
Fabian,70,80,80
Schor,90,80,80
Joshua,100,30,70
Macmillan,60,30,40
Dollar,30,80,90
Purcell-Gates,70,20,10
Macpherson,90,50,80
Green,10,80,50
Chiaro,60,50,60
Santy,100,90,100
Paoletti,60,100,50
Garcilazo,70,100,100
Hines,20,20,30
Doug,30,40,60
Reid-Jones,40,70,20
Tardif,20,90,80
Matarazzo,70,90,10
Ghysels,60,70,90
Sam,40,80,60
Koolaard,60,30,40
Bruzzone,40,100,100
Veeravalli,40,90,20
Terres,90,50,10
Adler,60,40,10
Manners,40,20,20
Giannoni,30,90,90
Wollstonecraft,30,70,40
Delaper,100,90,90
Avendano,40,60,10
Knypstra,30,40,40
Xue,70,90,70
Buzard,70,50,70
Huntington,70,90,60
Vorce,30,100,90
Seshadri,60,30,60
Haskell,10,50,40
Hogle,10,90,90
Feldman,100,60,100
Garballey,100,70,100
Yacono,80,10,60
Mocellin,70,50,30
Barragan,40,30,20
Devita,30,70,40
Brueckner,80,100,20
Griggs,50,70,40
Gullikson,10,70,30
Wood,60,80,90
Kirscht,10,10,30
Bruley,20,90,30
Volk,70,10,60
Holton,100,30,10
Fadden,50,90,90
Oka,70,30,90
Roudebush,60,60,80
Everette,80,60,90
Middleton,40,20,80
Tagiuri,100,70,60
Cooley,10,80,40
Reichenberger,90,30,70
Eichler,40,20,40
Boix,80,60,20
Macauley,80,70,70
Andon,80,10,70
Lorden,100,80,70
Gabarro,90,40,100
Hills,100,90,60
O'Malley,50,10,30
Van Edema,100,40,90
Taub,50,30,50
Agee,50,50,60
Chua,40,70,30
Macintyre,100,10,50
Philbert,100,40,40
Albanese,20,10,70
Nakatsuka,60,20,50
Luce,50,30,30
Rammelkamp,10,100,10
Weinshenker,80,50,80
Haerdle,50,50,50
Andel,60,20,100
Mahjub,80,70,100
Upsdell,90,70,50
Libert,100,10,10
Bader,30,90,60
Hayward,80,100,100
Visch,30,80,40
Carson,10,50,30
Cumberland,60,70,90
Grossi,70,50,100
Smilow,30,10,80
Roncone,70,20,80
Kramer,50,30,10
Figel,40,50,90
Gloucester,90,20,90
Glimp,40,20,100
Luther,10,100,100
Kinnaman,10,70,60
Valverde,80,30,10
Brookshire,20,80,70
Mudarri,20,90,50
Petty,100,50,80
Shaumyan,60,70,80
Yan,40,80,60
Hague,10,60,100
Avrian-Blajeni,30,40,100
Gopal,30,30,100
Bazil,50,50,10
Toto,10,20,90
Hemenway,100,80,20
Ayoub,20,50,80
Bielby,20,90,10
Bove,100,80,60
Soto,20,60,40
Kokkinis,80,20,40
Mendelsohn,50,60,20
Chiappini,80,100,60
Dissanayake,30,30,60
Purzycki,80,40,90
Ramirez,90,100,60
Gisselbrecht,80,80,90
Hotep,10,80,70
McMillan,100,80,50
Dumouchel,30,30,70
Piccinato,90,10,50
Marshall,50,90,30
Lindemann,80,90,60
Baldarelli,90,100,10
Pitfield,40,20,50
Tesi,70,90,90
Mochizuki,50,30,10
Berne,60,20,40
Mumm,60,100,70
Colasanti,100,10,50
Cataldo,100,10,100
Mcgrath,100,20,100
Hussey,100,90,90
Merminod,60,10,90
Carlin,10,20,80
Orazi,90,90,30
Holdrege,70,80,10
Lemieux,20,100,10
Newhouse,20,40,100
Glegg,20,10,20
Lindsey,90,60,20
Goldfarb,40,90,60
Moore,60,80,20
Krieger,90,20,40
Kovich,50,90,40
Karpati,30,40,40
Lynch,70,30,40
Nardell,100,50,70
Liou,70,50,100
Ziesenhenne,50,100,100
Schilling,80,10,60
Handy,100,40,40
Bradley Ruder,60,60,70
Shave,60,80,70
Wilde,10,90,40
Konheim,50,40,80
Zander-Star,40,60,40
Doeringer,90,50,50
Tyson-Joshua,20,100,100
Marro,50,60,30
Fitzgibbon,80,100,50
Braden,90,80,100
Kaul,10,80,60
Checa,60,20,90
Boggs,10,50,30
Laiou,80,100,80
Pearl,60,60,70
Satterfield,90,60,30
Dawson,30,30,80
Howe,80,30,90
Cunning,60,70,60
Devito,70,20,80
Jahan,20,90,70
Zhou,20,100,100
Neugeboren,40,70,30
Ghezzo,20,40,50
Cosgrove,40,30,80
Dipasquale,40,10,20
Levkoff,20,60,20
Schooley,20,80,20
Kittler,40,20,50
Stathakis,10,50,20
ward,90,40,40
Cavitch,10,10,60
Baboian,80,70,50
Chevry,60,40,90
Nygaard,80,70,100
D'Elia,70,100,90
Kincaid,30,50,100
Huberman,30,10,40
Howerton,20,100,90
Parker-Johnson,70,20,100
Penn,10,70,40
Joyce,100,10,70
Cagiano,30,50,50
Nawn,70,30,90
Gelberman,60,60,60
Bishai,70,20,60
Scannell,50,90,100
gardner,80,10,30
Wahba,60,100,70
Mulford,60,60,60
Harrow,100,100,50
Kooris,50,100,70
Lamas,90,20,100
Spievack,60,20,40
Goggin,100,60,90
Zimmermann-Huisgen,10,100,30
Carayannopoulos,40,70,90
Chaichian,30,90,20
Kleinman,90,30,90
Eromin,50,20,90
Gordy,70,60,60
Guidotti-Sheridan,80,70,100
Seldin,50,60,20
Monti,60,20,20
Chaput,20,70,20
Kinlin,10,70,60
Ashton,30,20,60
Weisberg,100,40,50
Skouras,70,20,90
Shimada,50,60,100
Hlatky,10,40,70
Donnerstein,50,40,50
Bruhn,60,20,90
Farrow,20,30,100
Garretson,90,70,20
Takata,50,20,80
Himmelfarb,100,40,60
Gorski,100,30,30
Loaiciga,80,100,50
Jost,70,20,60
Melcher,100,30,30
Marking,40,30,90
Paffenbarger,10,20,60
Dangora,50,100,10
Haykov,20,30,100
Boschee,10,90,80
Marple,40,80,60
Philipson,50,100,30
Pipes,90,10,70
Hannon,80,10,60
Crownover,60,80,40
Markowitz,30,10,70
Whitla,70,100,100
Seiler,90,20,80
Howells,30,90,70
Gilpatrick,60,50,50
Mchugh,50,100,90
Huchra,40,10,80
Russo,100,80,10
Ahlers,60,30,20
Summers,60,100,80
Meehan,80,10,60
Nevins,30,30,30
Pyne,10,100,100
Pandey,40,80,50
Eisenman,20,90,100
Laurent,100,10,10
Dobson,100,20,50
Bronars,40,30,100
Hardacre,80,100,60
Casady,50,40,30
Pellichero,20,50,70
Mcclearn,50,80,20
Conquest,70,40,70
Hecataeus,10,70,80
Beran,20,10,10
Prokopow,100,30,30
Tang,70,40,80
Celant,40,30,80
Gaskill,30,70,70
Yoder,80,60,40
Belfer,10,50,90
Cimbalo,20,30,30
Schlaifer,80,70,40
Ertz,60,60,60
Spears,100,30,60
Mira,90,10,20
Jones,40,30,30
Kanze,30,70,10
Cyert,50,70,70
Francisco,50,90,70
Guadagnoli,100,10,50
Rhea,40,80,60
Chinn,30,20,30
Mahony,80,70,10
Gaggiotti,80,100,40
Racter,60,50,30
Eltinge,20,10,70
Geddis,20,100,70
Wei,80,60,60
Waymire,30,70,80
Hortaridas,30,40,90
Prinz,80,20,70
Thauer,40,80,100
Schroth,10,40,30
Eisenstein,20,90,100
Beckwith,60,60,100
Difronzo,90,20,10
Mell,20,50,60
Naessens,50,20,80
Pudritz,50,60,60
Balestra,40,20,80
Heinrich,30,20,90
Cuccurullo,40,10,70
Jalisi,50,30,60
Sho,70,60,80
Wendorf,80,10,100
Freud,30,60,100
Koch,80,80,50
Vizzolini,50,50,30
Jaffee,90,80,30
Dodd,90,60,50
Goddard,80,10,80
Campostrini,30,80,80
Pease,60,40,30
Buccianti,70,80,10
Gornick,80,60,30
Stilo,60,40,20
Bigoness,50,70,10
Lin,90,50,10
Embrechts,80,40,20
Boettcher,30,90,10
Kennedy-Loatman,50,90,80
Cocchi,60,50,30
Mandalia,60,100,60
Ichikawa,60,10,20
Christie,30,20,50
Kellermann,40,50,20
Moglia,90,30,60
Calabrese,40,80,80
Shang,40,100,40
Yoo,70,50,40
Metropolis,60,70,10
Sabin,60,40,10
el Abbadi,100,50,70
Burch,80,50,60
Timmons,40,20,100
Torsney,70,90,10
Donerson,70,60,50
Sviokla,90,30,10
Perlman,90,80,10
Eichhorn,50,20,20
Bonni,80,70,60
Zangwill,40,50,50
Presky,40,70,10
Weigley,20,40,100
Yokota,20,30,70
Borek,80,70,80
Hawkins,10,20,20
Dershowitz,100,30,10
Bronte,10,50,80
Nixon,80,10,50
Biscay,100,10,20
Hoaglin,20,50,20
Arky,30,70,20
Schwedock,10,100,20
Agresti,40,40,90
Amos,20,30,60
Netter,60,70,80
Alonso Garcia,10,20,20
Kao,60,30,100
Notarnicola,60,20,50
Haskins,90,100,80
Magnuson,60,100,60
Wirth,40,70,20
Raiskin,90,20,50
Kenney,80,10,60
Talamantez,80,80,80
Fowell,30,100,80
Mcnulty,100,50,10
Koenig,20,100,90
Westra,30,60,50
Ingham,70,80,70
Sgourakes,90,10,80
Rorty,10,50,50
Saetren,80,40,30
Youngman,100,70,20
Pacheco,80,60,10
Willemsen,100,40,70
Kassis,90,50,90
Palomba,30,30,30
Deramus,40,50,40
Cronan,10,30,10
Casco,20,40,50
Strugnell,60,60,60
Littlehale,30,20,30
Eide,10,30,60
Chevallier,40,10,90
Camara,40,30,100
Leckie,40,30,70
Flanders,30,80,80
Cheverie,40,10,90
Philbrick,90,50,50
Dargan,40,20,50
Moeller,90,60,100
Kalil,40,90,100
Whitebirch,50,60,60
Barzelay,50,90,80
Mansfield,100,40,10
Littlefield,20,30,80
Lessard,100,100,10
Shewry,100,30,10
Nicoloro,50,80,50
Fahey,60,10,60
Dufournaud,40,50,50
Fay,60,20,80
Hahnfeld,90,80,10
Trainor,30,100,70
Neidorf,50,90,100
Iwasaki,20,30,80
Lidano,80,70,60
Colin,40,30,70
Corgain,40,80,80
Lemay,50,10,50
Maniatis,10,70,10
Rea,10,40,100
Akiba,40,40,20
Cronin,40,70,100
Pagliaricci,40,60,30
Tribble,90,50,20
Wooster,50,50,10
Loss,90,10,70
Gillis,20,40,10
Wendelken,40,60,10
Ehrendorfer,50,20,10
Harington,60,80,40
Casto,80,60,40
Riley,80,90,90
Mcginness,80,70,80
Stockton,100,50,20
Salinetti,30,70,30
Vian,70,50,70
Perko,20,90,30
Ragusa,60,80,90
Bede,40,40,90
Widerski,20,30,20
Lakey,60,80,80
Garrett,80,20,50
Sassone,70,90,100
Mellichamp,50,50,100
Kearney,100,50,100
Sollee,10,10,50
Burden,80,10,20
Herzig-Marx,20,100,90
Greer,50,60,30
Chelli,10,80,80
Schmidt,50,100,10
Scheffler,10,50,100
Mohr,40,90,80
Chavez,10,50,100
Carlstein,60,10,40
Mellor,80,100,100
Baghdoyan,100,90,70
Sangster,20,100,30
Bebbington,70,50,10
Granert,80,60,10
Haimovici,20,70,100
Juda,60,100,100
Franconi,50,70,30
Ibarra,40,70,20
Tuohy,30,60,90
Herwitz,30,40,70
Gauthier,60,100,20
Breault,20,90,10
Canley,90,40,70
Mathews,20,80,40
Stearns,100,70,60
Theodorescu,50,50,50
Stumpo,100,20,80
Guerrero,80,20,10
Toma,80,80,30
Linz,60,40,60
Hatch,10,80,100
Heyeck,40,40,70
Balsamo,20,20,60
Todini,20,50,90
Shields,50,60,80
Possolo,90,100,60
Perone,60,60,10
Merz,10,80,80
Benjamin,70,90,100
Carmody,30,30,80
Feagin,80,60,60
Rueckl,90,60,30
Wyler,80,80,50
O'gara,20,30,20
Mortilla,60,80,40
Dukes,20,30,10
Bina,60,40,70
Mcconville,20,10,100
Kemmerer,40,30,20
Elion,100,10,50
Korchemkin,60,40,80
Riordan,50,10,60
Sletten,80,40,60
Fitch,20,70,80
Paulsen,60,40,60
Adelstein,50,80,60
Chackel,10,30,40
Ochs,60,90,50
Lenney,60,70,80
Moeykens,60,70,20
Sesonske,10,50,90
Livers,50,90,10
Dyson,30,40,60
Garabadian,30,100,20
Bunnell,20,10,60
Greenwood,10,90,100
Lyons,70,10,70
Welsh-Carroll,100,50,30
Margetts,60,50,90
Sabbadini,100,100,80
Hopkinson,40,90,60
Maclin,50,40,90
Sigalot,80,10,70
Mcmeeking,40,50,90
Lamki,60,10,20
Rish,50,10,20
Kavalieris,70,10,20
Maira,60,10,70
Haven,60,60,40
Miranti,30,30,80
Valdez,30,20,50
Bochner,50,70,50
Chadbourne,50,80,10
Silva,20,30,20
Sparagana,80,40,70
Harvey,10,90,80
Kool,40,100,70
Georges,50,80,80
Gallagher,80,10,20
Kelley,70,10,50
Thiemann,90,50,80
Zambuto,100,10,10
Girma,70,70,10
Margon,10,100,50
Rzepka,70,80,60
Spinrad,70,20,60
Lewontin,30,20,20
Weingarten,30,60,30
Palmer,90,10,100
Eaves,70,30,60
Schrieffer,80,80,10
Bichel,90,50,80
Verdine,10,20,90
St Martin,20,60,50
cox,50,50,80
Monts,70,40,40
Pieraccini,70,10,90
Bagnold,50,90,100
Yee,20,50,80
Nostrand,40,90,100
Tolan,50,20,50
Dorr,100,50,90
Hawke,60,70,50
Campedelli,40,100,50
Farren,70,90,10
Caudry,70,100,40
Saltonstall,100,70,40
Ambler,90,90,100
Veder,100,30,90
Ciampa,40,50,60
Dick,70,80,100
Golan,40,40,80
Siesto,50,20,60
Auguste,10,60,40
Glidden,70,50,50
Swinburne,100,70,70
Ham,60,20,60
Zahn,50,30,90
Sabatello,10,40,30
Mccoubrey,50,20,70
Sword,80,60,90
Sayre,20,100,70
Flack,30,80,10
Penzavalli,100,50,20
Jayasinghe,50,10,50
Davo',70,90,30
Owens,20,100,70
Sembrowich,50,30,50
Hajda,20,50,80
Fein,50,50,60
Fre\'de\'ric,70,90,10
Yatsko,40,60,100
Clockedile,60,60,90
Chirban,70,100,90
Linardos,50,70,20
Jaffe,40,50,40
Afzal-Khan,20,40,30
Denman,40,90,80
Hlinka,90,80,30
Pardo De Zela,60,90,50
Winther,90,10,60
Wu,40,40,80
Rookard,60,70,20
Hurley,100,50,100
Sala,60,80,80
Halpert,50,30,100
Jaeger,100,70,30
Paulauskis,70,70,60
Beaumarchais,40,10,70
Smyrl,30,90,50
Biolos,70,70,70
Yang,30,40,20
Witkowski,80,40,70
Nagasawa,60,20,20
Benabou,70,20,100
Grabowicz,10,50,40
Mccarvill,10,20,60
Chervinsky,30,40,20
Hellmiss,30,50,70
Lawlor,20,100,30
Fujimoto,10,20,40
Ninon,50,30,80
Treyz,20,20,70
De Lallo,100,90,60
Gall,80,10,40
Fabbiano,40,30,20
Healy,80,40,10
Panagopoulous,20,90,100
Toner,80,50,30
Ouderkirk,10,50,30
Coughlan,50,70,10
Barkovic,90,100,40
Shavell,50,70,100
Means,30,30,40
Hurwitz-Morales,60,70,50
Sozanski,50,80,40
Esquirol,90,80,10
Tilton,50,70,80
Vinson,50,10,100
Demoney,70,10,10
Derrah,60,50,60
Hilliard,90,50,100
Jiang,30,70,40
Gifford,20,100,30
Clauss,50,20,30
Storer,100,60,80
Chasalow,30,30,20
Mckendrick,70,10,100
Luo,90,40,10
Leslie,100,90,90
Larsgaard,30,20,10
Han,10,100,10
Dickert,90,70,90
Snedeker,90,30,70
D'Angelo,70,80,50
Leibniz,40,60,90
Larosa,90,30,90
Mccrosky,80,60,60
Oteri,70,10,10
Kennedy,30,50,90
Weinberg,90,20,100
Bechtel,40,90,60
Byron,50,70,10
Kaboolian,20,20,10
Buccafusco,90,30,20
Markandya,40,90,90
Botfield,30,30,90
Arangio,90,70,50
Bernheimer,80,20,40
Wade,70,10,100
Yaqub,10,10,30
Kayas,20,70,10
Hurwitz,70,90,30
Gow,100,80,10
Duvall,40,40,30
Parkman,80,90,60
Hartle,20,50,60
Thurston,100,10,60
Viel,100,80,70
Erlich,30,10,50
Mc Millan,60,80,30
Towler,40,90,40
Chernin,40,50,100
Mcmillan,40,50,60
Whalen,100,40,80
Allen-Willoughby,50,20,10
Keats,60,80,100
Moreno,60,70,100
Boyer,80,60,90
Hwang,50,30,80
McCarthy,100,20,60
Luzaitis,80,50,70
Lowey,50,70,70
Fattorini,100,40,20
Generazzo,100,40,100
Vito,90,20,40
Holleran,50,10,90
Hennings,50,70,40
Digel,90,50,70
Letts,50,100,10
Winans,20,40,20
Hatano,10,30,20
Tsui,50,80,80
Hug,80,90,50
Farrington,10,70,80
Lopez,60,90,100
Friesen,10,80,10
Becker,90,100,80
Mills,50,100,20
Leak,10,60,50
Devine,60,40,20
Stevens-Mulligan,60,40,80
Komine,40,10,100
Josey,50,100,60
Haldi,70,90,80
Stiles,60,20,30
Unwin,80,80,10
Ownsby,20,50,90
Hewitt,100,100,50
weber,100,10,30
El-Shaarawi,90,10,20
Filosa,20,30,100
Akula,90,100,50
Chmelka,10,90,30
Guin,90,30,40
Sampson,20,20,80
Farber,60,40,50
Kimmett,30,40,60
Grosz,20,50,60
Thatcher,80,30,50
Whilley,10,10,50
Stachiewicz,30,20,90
Paulson,70,30,70
Sherry,10,90,10
Keselman,90,40,80
Oseas,80,20,90
Longmire,50,40,70
Boothby,20,10,60
Perold,80,60,20
Soccorsi,50,100,100
Behenna,90,90,70
Wardley,100,80,60
Spiers,50,40,80
Kretschmer,90,40,80
Fan,90,20,100
Abdelnour,60,60,50
Rich,10,30,80
Vogt,10,80,30
Chacko,50,90,80
Frothingham,60,100,100
Cohen,40,60,40
Mallette,50,100,30
Moyeed,60,90,50
Wolbach,50,10,90
Houng,50,100,80
Dambry,100,90,10
Ruyle,80,70,100
Loren,60,50,90
Lievesley,80,90,20
Flury,50,90,40
O'pray,30,100,60
Wiske,10,50,60
Szentgyorgyi,40,40,80
Croxen,100,70,100
Ngo,10,80,50
Mocroft,30,70,40
Servi,20,90,50
Hungerford,10,10,100
Abrams,90,10,90
Borden,80,20,90
Smoljanovic,90,50,80
Cronshaw,20,90,40
Tramo,10,70,40
Hendricks,90,90,60
Barr,30,100,30
Neumann,20,20,60
Chatterjee,60,50,90
Fernandez Cifuentes,80,50,60
Maliawco,50,20,100
Higbie,60,90,20
Peishel,90,30,100
Cusatelli,40,50,80
Butterfield,50,10,40
Sarkar,10,60,30
Brandt,50,50,10
Corucci,60,40,70
Adelson,40,40,20
Mcgaw,80,30,70
Gonet,100,60,10
Nykrog,10,90,60
Millet,80,100,70
Kasprzyk,100,30,60
Nasca,50,70,60
Eppling,10,90,20
Feany,70,50,70
Stocker,60,50,90
Deal,70,30,100
Corcoran,20,70,10
Toomey,70,60,60
Spragg,30,40,90
Slosser,50,90,70
Nair,80,100,80
Jaworski,70,80,40
Tabors,50,70,80
Ebbitt,60,30,80
Tobler,30,50,80
Arzberger,10,90,70
Urbach,90,100,30
Laman,40,30,70
Akcay,30,60,60
Michaelson,40,60,70
Trumble,70,30,100
Peitz,80,70,70
Costas,40,80,20
Ibba,40,70,90
Guss,80,50,100
Tibshirani,10,70,60
Zuliani,60,20,30
Petrou,10,70,10
Hurshman,30,100,20
Moro,50,60,10
Hsu,90,10,100
Snowman,60,100,60
Monaci,30,90,70
Kleckner,20,60,40
Gerstein,60,70,60
Matsukata,90,80,40
Maas,10,30,20
Rodriguez,30,100,10
Hastings,50,60,40
Grassi,50,40,90
Sellon,80,90,10
Worobey,30,30,60
Eisenhower,100,20,60
Omoregie,10,60,30
Merighi,20,80,10
Runnalls,20,100,90
Petric,70,50,10
Birne,40,90,50
Bergson,10,50,80
Badot,100,100,40
Lewington,50,90,70
Weissenberger,70,60,30
Wakefield,40,10,100
Bott,50,80,100
Gurniak,90,60,60
Sarkisian,10,90,40
Poillucci,70,60,100
Hanlon,20,40,100
Shechter,40,100,30
Korn,90,20,90
Mahmood,80,60,40
Newlin,10,20,40
Buday,90,20,40
Seidman,70,60,80
Bloomfield,40,30,100
Gouzoule,10,20,60
Bello,10,70,100
Donin,90,70,40
Atwood,80,60,30
Bell,90,100,10
Furno,20,90,80
Trench,50,60,30
Petracca,50,40,30
Kernan,90,40,30
Peeler,70,90,80
Drain,100,100,60
Elbourne,100,70,40
Perloff,80,20,10
Doane,30,70,100
Royalty,70,30,10
Chase,90,70,60
Galileo,30,50,90
Sacco,20,70,70
Wendler,60,90,70
Finke,10,50,40
D'oyley,80,40,90
Chiarotti,50,50,10
Maffa,70,10,100
Christiano,50,70,60
Nowak,50,80,40
Zerner,80,90,50
Dzuro,30,50,90
Redman,40,90,20
Wruck,90,30,40
Hegarty,10,90,60
Pugnaire,30,20,60
Nunnally,30,90,90
Wheelwright,10,70,80
Maddox,80,100,70
Usdan,10,80,50
Simon,80,90,30
Pemstein,90,30,10
Pennazza,70,40,10
Frenk,70,50,20
Armel,60,10,20
Velozo,20,70,90
Kendler,80,30,40
Kalata,50,80,70
Nuwayser,90,90,60
Luberoff,80,60,50
Schiavinotto,90,60,100
Slane,100,60,100
Dhar,70,10,90
Shapiro,20,100,40
Blumberg,30,30,100
Larffarello,40,100,40
Schifini,100,30,20
Decuevas,90,20,90
Taube,10,90,30
Sutradhar,60,80,10
Sorra,80,80,30
Putnam,20,40,10
Chesson,30,80,100
Levinson,40,10,80
Inada,20,30,100
Ball,60,10,40
Tingle,50,100,80
Jackson-Shough,20,40,90
Hadi,90,50,20
O'sullivan-Snow,100,70,30
Christofides,50,20,60
Greco,20,30,40
Tweedie,20,80,70
Edward,20,10,100
Froelicher,50,90,90
Mcfarland,30,30,70
D'souza,80,90,30
Piaia,70,60,60
Schnur,60,10,40
Brigandi,80,20,20
Jonas,20,80,60
Lacy,10,100,40
Delmon-Moingeon,20,60,30
Panet,30,30,20
Poot-Herrera,90,90,10
Mertes,100,30,30
Riggs,90,50,80
Giovagnoli,20,30,90
Rarus,100,10,30
Kesey,70,60,40
Villacorta,100,100,100
Leite,20,50,60
Kany,20,100,80
Tzu,100,60,60
Jacobson,10,40,20
Siphron,100,10,100
Crisp,70,70,60
De Long,100,20,60
Rettig,40,70,60
Phillips,50,10,70
du Bois,40,20,50
Ellsworth,70,90,40
Pulley,80,10,10
Nascimento,80,80,80
Besancon,70,40,50
Buratta,100,40,30
Kinch,80,40,100
Dillon,20,30,20
Bullwinkel,50,100,40
Genin,20,90,80
Trepicchio,50,70,30
Sirel,90,40,10
Wynne,60,80,20
Basu,20,70,70
Pigeon,10,10,50
Leyman,80,60,40
Euling,10,60,90
Zirman,50,30,60
Freyman,70,40,90
Ney,50,90,100
Halterman,60,100,100
Moriconi,10,90,20
Satta,30,30,40
Salzgeber,80,30,40
